Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover
25/01/2023 12:00:00 am,0,0.042025884923098999,0,0.89523551720139571,0,57.375285449061892,26.079675204119042,0,0.90000000000000002,0,0,0
26/01/2023 12:00:00 am,47.864644974379559,0,-3.0672662752171567,0.93191124959671412,0,0,0,0,0.90227272727272723,0,0,0
27/01/2023 12:00:00 am,46.092348745995892,0,-2.6167140029682825,0.84441777458461242,0,0,0,0,0.88015495867768589,0,0,0
28/01/2023 12:00:00 am,44.613678289851315,0,-2.2434147656950358,0.76474430955045525,0,0,0,0,0.83105348422238912,0,0,0
29/01/2023 12:00:00 am,43.256073744969783,0,-2.1183736441429577,0.76076909926142255,0,0,0,0,0.78155900951665402,0,0,0
30/01/2023 12:00:00 am,42.054859844080269,0,-1.9311348038854774,0.72992090299596191,0,0,0,0,0.73318707254741244,0,0,0
31/01/2023 12:00:00 am,40.685830483253397,0,-2.2815357982430964,0.91250643741622384,0,0,0,0,0.88158199129382064,0,13.200000000000005,0
1/02/2023 12:00:00 am,39.431649135442939,0,-2.1861746513377103,0.93199330352725107,0,0,0,0,0.86599167672271748,0,0,0
2/02/2023 12:00:00 am,38.414527876654653,0,-1.8611297347314064,0.84400847594311712,0,0,0,0,0.82325889827453647,0,0,0
3/02/2023 12:00:00 am,37.581319690256862,0,-1.6017151947546857,0.76850700835689201,0,0,0,0,0.78342076460953158,0,0,0
4/02/2023 12:00:00 am,36.834843266611557,0,-1.5122294162697614,0.76575299262445606,0,0,0,0,0.79126886862621215,0,0,0
5/02/2023 12:00:00 am,36.235690416480111,0,-1.2828988939005583,0.68374604376911419,0,0,0,0,0.7549666172982995,0,0,0
6/02/2023 12:00:00 am,35.744767565912156,0,-1.111198756233744,0.62027590566579327,0,0,0,0,0.71692328710658959,0,0,0
7/02/2023 12:00:00 am,35.213360081724282,0,-1.2841178376435565,0.75271035345568038,0,0,0,0,0.88938248182740232,0,13.200000000000005,0
8/02/2023 12:00:00 am,34.756733089636036,0,-1.1964789694970293,0.73985197740878228,0,0,0,0,0.8349548883694734,0,0,0
9/02/2023 12:00:00 am,34.339224268521185,0,-1.2042413923529836,0.78673257123813001,0,0,0,0,0.84082849277412264,0,0,0
10/02/2023 12:00:00 am,34.011175473908544,0,-1.0590679118120967,0.73101911719945978,0,0,0,0,0.82196888631723475,0,0,0
11/02/2023 12:00:00 am,33.737056865314685,0,-1.0082292737388201,0.73411066514496137,0,0,0,0,0.79474326355798741,0,0,0
12/02/2023 12:00:00 am,33.505756571963559,0,-1.0033858814949355,0.77208558814381001,0,0,0,0,0.81185614120700933,0,0,0
13/02/2023 12:00:00 am,33.346082789269389,0,-0.85029356289616231,0.69061978020198977,0,0,0,0,0.80173584345151794,0,0,0
14/02/2023 12:00:00 am,33.234029173578023,0,-0.76686542641610345,0.65481181072473649,0,0,0,0,0.82210885686515867,0,0,0
15/02/2023 12:00:00 am,33.158293829570368,0,-0.73458587685884424,0.65885053285118855,0,0,0,0,0.80511184519241508,0,0,0
16/02/2023 12:00:00 am,33.118321370190941,0,-0.6933175670326932,0.65334510765326315,0,0,0,0,0.77543907787888933,0,0,0
17/02/2023 12:00:00 am,33.111814934402418,0,-0.65608436953020544,0.64957793374167894,0,0,0,0,0.73298822467410807,0,0,0
18/02/2023 12:00:00 am,33.152438512343807,0,-0.82700883525306068,0.86763241319444762,0,0,0,0,0.89902081003624956,0,13.200000000000005,0
19/02/2023 12:00:00 am,33.245521289797431,0,-0.76663937368554258,0.85972215113916584,0,0,0,0,0.87786358280694454,0,0,0
20/02/2023 12:00:00 am,33.399419703357019,0,-0.76261355362371575,0.91651196718330741,0,0,0,0,0.92587185051561438,0,0,0
21/02/2023 12:00:00 am,33.612564923981864,0,-0.72716929826194132,0.9403145188867863,0,0,0,0,0.91653738707449306,0,0,0
22/02/2023 12:00:00 am,33.86635942426868,0,-0.64767744578121267,0.90147194606803105,0,0,0,0,0.96214932402565245,0,0,0
23/02/2023 12:00:00 am,34.129813417507194,0,-0.5364714744847916,0.79992546772330331,0,0,0,0,0.96495094873346077,0,0,0
24/02/2023 12:00:00 am,34.44234164928919,0,-0.52562957644229158,0.8381578082242912,0,0,0,0,0.93728755215122994,0,0,0
25/02/2023 12:00:00 am,34.78658296345565,0,-0.48557090013305526,0.82981221429951724,0,0,0,0,0.9046861476334318,0,0,0
26/02/2023 12:00:00 am,35.12703405484195,0,-0.41181502964352035,0.75226612102981905,0,0,0,0,0.86034673071347711,0,0,0
27/02/2023 12:00:00 am,35.481828556861828,0,-0.37503121069816814,0.72982571271804408,0,0,0,0,0.82317577762802463,0,0,0
28/02/2023 12:00:00 am,35.85076189884682,0,-0.34431398789227075,0.71324732987725981,0,0,0,0,0.8165975581066659,0,0,0
1/03/2023 12:00:00 am,36.237366314668577,0,-0.32086601796760306,0.70747043378936092,0,0,0,0,0.81033828256210028,0,0,0
2/03/2023 12:00:00 am,36.619624537214108,0,-0.28438022993675105,0.66663845248228382,0,0,0,0,0.77963852515350407,0,0,0
3/03/2023 12:00:00 am,37.037972446037863,0,-0.28010168588674844,0.69844959471050361,0,0,0,0,0.7820819366983941,0,0,0
4/03/2023 12:00:00 am,37.431377024068198,0,-0.23829626325596109,0.63170084128629411,0,0,0,0,0.7510352914745374,0,0,0
5/03/2023 12:00:00 am,37.811573190315947,0,-0.21043282456743384,0.59062899081518472,0,0,0,0,0.75023065701357361,0,0,0
