Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand,StoverNconc,ProductNconc
8/11/2023 12:00:00 am,444.29754639093403,1.3967138567414281,0.059904709278896462,0.67180956242800427,0,76.070798824162438,42.189859948153853,0,0.88295154045579127,0,13.200000000000005,0.9725008263876358,76.070798824162438,0.0090000000000000011,0.02
9/11/2023 12:00:00 am,443.54570867853749,1.4480633850294282,0.060471381119654666,0.63575429151323715,0,77.518862209191866,42.992974840527459,0,0.82127528871460387,0,0,0.9739854548703184,77.518862209191866,0.0090000000000000011,0.02
10/11/2023 12:00:00 am,442.62431274287758,1.6442320220902076,0.06647619433395846,0.65635989209629164,0,79.163094231282074,43.904887424679544,0,0.74534615069236776,0,0,0.97555266399141571,79.163094231282074,0.0090000000000000011,0.02
11/11/2023 12:00:00 am,441.82873534117061,1.5926421861564108,0.062805127368918079,0.73425965708053043,0,80.755736417438484,44.788187611085867,0,0.87582630005240281,0,13.200000000000005,0.97696069942350472,80.755736417438484,0.0090000000000000011,0.02
12/11/2023 12:00:00 am,440.97508992425776,1.5744858739112999,0.060642612742896063,0.66019784425547878,0,82.330222291349784,45.66141806925696,0,0.81764798918491577,0,0,0.97825540700201008,82.330222291349784,0.0090000000000000011,0.02
13/11/2023 12:00:00 am,440.10418668634514,1.4916052449691932,0.056501086245333454,0.56420092081129303,0,83.821827536318978,46.488681846631593,0,0.75735011823083942,0,0,0.97940005882039705,83.821827536318978,0.0090000000000000011,0.02
14/11/2023 12:00:00 am,439.28368137984899,1.5833616225246772,0.058250566585854813,0.70460574944268239,0,85.405189158843655,47.366834911068445,0,0.88883368793593587,0,13.200000000000005,0.98053495952138414,85.405189158843655,0.0090000000000000011,0.02
15/11/2023 12:00:00 am,438.34867476771592,1.6595370489059462,0.059408253470593309,0.66512218330228856,0,87.064726207749601,48.287235863265039,0,0.81461104292088371,0,0,0.98164300880985167,87.064726207749601,0.0090000000000000011,0.02
16/11/2023 12:00:00 am,437.31178044664284,1.7267251689571594,0.060191197668729046,0.62963965021534696,0,88.79145137670676,49.244900225586882,0,0.75014761215994652,0,0,0.98271480452855242,88.79145137670676,0.0090000000000000011,0.02
17/11/2023 12:00:00 am,436.4262885136867,1.6395147737339641,0.056046037542614613,0.69797680323517164,0,90.430966150440725,50.15419656210431,0,0.88907682840795332,0,13.200000000000005,0.98366227112205762,90.430966150440725,0.0090000000000000011,0.02
18/11/2023 12:00:00 am,435.50835121749049,1.5931435628312727,0.053491016177773076,0.62171525045727138,0,92.024109713271997,51.037774818571954,0,0.83594625544521162,0,0,0.98452273714448779,92.024109713271997,0.0090000000000000011,0.02
19/11/2023 12:00:00 am,434.54548620336755,1.587481082786212,0.052243663657492334,0.57237240500575093,0,93.611590796058209,51.91821258954775,0,0.78630865512172488,0,0,0.98532570246878015,93.611590796058209,0.0090000000000000011,0.02
20/11/2023 12:00:00 am,433.44577685373031,1.7258717573915874,0.055013484224161857,0.57114892353018032,0,95.337462553449797,52.875403638653665,0,0.72393839911261881,0,0,0.98614180518318484,95.337462553449797,0.0090000000000000011,0.02
21/11/2023 12:00:00 am,432.45161563750742,1.7367113461250483,0.054107465619821937,0.68844266428231782,0,97.074173899574845,53.838606465440762,0,0.87342651776916702,0,13.200000000000005,0.98690795204316506,97.074173899574845,0.0090000000000000011,0.02
22/11/2023 12:00:00 am,431.436710458817,1.6651166704099296,0.051059607808539909,0.59915188391095864,0,98.739290569984774,54.762101948698621,0,0.81371253870714122,0,0,0.9875947276653434,98.739290569984774,0.0090000000000000011,0.02
23/11/2023 12:00:00 am,430.23800169524458,1.8706753771445506,0.055447053160989412,0.61651956041114164,0,100.60996594712933,55.799602979187597,0,0.74467519952617345,0,0,0.98831494214073934,100.60996594712933,0.0090000000000000011,0.02
24/11/2023 12:00:00 am,429.10716931462662,1.9362268639126654,0.055948192186605183,0.74944629110813676,0,102.54619281104199,56.87345972157771,0,0.87564114189326137,0,13.200000000000005,0.98900784156679333,102.54619281104199,0.0090000000000000011,0.02
25/11/2023 12:00:00 am,427.87296290030321,2.0090147957666318,0.056593392932015263,0.71821498851119892,0,104.55520760680862,57.987685602958102,0,0.8206838159975488,0,0,0.98967509358040784,104.55520760680862,0.0090000000000000011,0.02
26/11/2023 12:00:00 am,426.57914338203574,1.9942911018385274,0.054833733851594957,0.64563784971950022,0,106.54949870864715,59.093745531116667,0,0.75809568850386033,0,0,0.99028984251371976,106.54949870864715,0.0090000000000000011,0.02
27/11/2023 12:00:00 am,425.40479969782712,1.9734684769764215,0.053028069314621007,0.74609672345312827,0,108.52296718562357,60.188256959190234,0,0.89108655080427313,0,13.200000000000005,0.99085543831058343,108.52296718562357,0.0090000000000000011,0.02
28/11/2023 12:00:00 am,424.16954028934146,1.9670240153234886,0.051682200474175488,0.68008240636369821,0,110.48999120094706,61.279194204544801,0,0.83312267432596265,0,0,0.99138039720998106,110.48999120094706,0.0090000000000000011,0.02
29/11/2023 12:00:00 am,422.88279057115471,1.9473908327085923,0.050098965223838832,0.61054214929800332,0,112.43738203365565,62.359242630041258,0,0.76986716013588996,0,0,0.99186506520779172,112.43738203365565,0.0090000000000000011,0.02
30/11/2023 12:00:00 am,421.48742326625904,2.0318276570598499,0.05097379281745873,0.58548655934674243,0,114.4692096907155,63.48612082266137,0,0.71086352175345446,0,0,0.99233657359509841,114.4692096907155,0.0090000000000000011,0.02
1/12/2023 12:00:00 am,420.09363354707472,2.2069432141766328,0.053958516456262373,0.75919497853607087,0,116.67615290489213,64.710120393572481,0,0.84462511020970632,0,13.200000000000005,0.99281244440282235,116.67615290489213,0.0090000000000000011,0.02
2/12/2023 12:00:00 am,418.58668788712822,2.2758943241307605,0.05430631482150261,0.71464234936281701,0,118.9520472290229,65.972361151866934,0,0.78066502527689441,0,0,0.99326700279609248,118.9520472290229,0.0090000000000000011,0.02
3/12/2023 12:00:00 am,416.9261989492195,2.4041124211352951,0.056050771258583154,0.68757271196795333,0,121.35615965015819,67.30571334370822,0,0.71125165961329839,0,0,0.99371081312019449,121.35615965015819,0.0090000000000000011,0.02
4/12/2023 12:00:00 am,415.403916859015,2.3659063943821366,0.053707828479090836,0.78991647569855572,0,123.72206604454033,68.617875973420482,0,0.84429603992670144,0,13.200000000000005,0.99411436166707523,123.72206604454033,0.0090000000000000011,0.02
5/12/2023 12:00:00 am,413.80015423417933,2.3778982498623691,0.052663095378619573,0.72147252964803898,0,126.0999642944027,69.936689443022004,0,0.78093237552378092,0,0,0.99448972283426562,126.0999642944027,0.0090000000000000011,0.02
6/12/2023 12:00:00 am,412.18033563534937,2.3078333927390702,0.049892198839657453,0.63812259506948854,0,128.40779768714177,71.216644026493626,0,0.72592855361064956,0,0,0.99482755403866641,128.40779768714177,0.0090000000000000011,0.02
7/12/2023 12:00:00 am,410.60511815999428,2.4195764231969861,0.051117291663643982,0.793241656178301,0,130.82737411033875,72.558572756130033,0,0.85854005383631704,0,13.200000000000005,0.99515615165983673,130.82737411033875,0.0090000000000000011,0.02
8/12/2023 12:00:00 am,408.93892409266005,2.4541488468417754,0.050643439924726863,0.73731133958284845,0,133.28152295718053,73.919675804088172,0,0.79882903721473264,0,0,0.9954649733233647,133.28152295718053,0.0090000000000000011,0.02
9/12/2023 12:00:00 am,407.25269714539536,2.3696167433869562,0.047774899572758045,0.63561489654956005,0,135.65113970056748,75.233896241885674,0,0.72808856717069659,0,0,0.99574175994423619,135.65113970056748,0.0090000000000000011,0.02
10/12/2023 12:00:00 am,405.59742401893493,2.5096749692682749,0.049486939520519968,0.80491490328728466,0,138.16081466983576,76.625794803560609,0,0.86473641781087285,0,13.200000000000005,0.99601392530076815,138.16081466983576,0.0090000000000000011,0.02
11/12/2023 12:00:00 am,403.72962163702493,2.7108841920544648,0.052439344217503958,0.79064246592695719,0,140.87169886189022,78.129286631782549,0,0.78592804902849045,0,0,0.99628575306269529,140.87169886189022,0.0090000000000000011,0.02
12/12/2023 12:00:00 am,401.68404082307057,2.8582130671698565,0.054226266212410223,0.75840598700309469,0,143.72991192906008,79.714488981039025,0,0.71266499484893964,0,0,0.99654967754850476,143.72991192906008,0.0090000000000000011,0.02
13/12/2023 12:00:00 am,399.8626026671742,2.7118297837419334,0.049846052948694819,0.8405455748968389,0,146.44174171280201,81.218505246778093,0,0.8530418154548437,0,13.200000000000005,0.99678052329223077,146.44174171280201,0.0090000000000000011,0.02
14/12/2023 12:00:00 am,398.02075249983494,2.608998605594536,0.046754592467635803,0.72039384578762755,0,149.05074031839655,82.665489996200762,0,0.78042459136143327,0,0,0.99698622973730477,149.05074031839655,0.0090000000000000011,0.02
15/12/2023 12:00:00 am,395.95770412572074,2.8287898689357291,0.049809174747238671,0.71593232007433205,0,151.87953018733228,84.234373854894329,0,0.70692848998343083,0,0,0.99719268600946009,151.87953018733228,0.0090000000000000011,0.02
16/12/2023 12:00:00 am,394.05907627632007,2.7753994734813148,0.04764086554143887,0.82913075853922513,0,154.65492966081359,85.773646701982727,0,0.84620916449923378,0,13.200000000000005,0.99737992664438901,154.65492966081359,0.0090000000000000011,0.02
17/12/2023 12:00:00 am,392.10889265563338,2.7427127456916196,0.045994070654714392,0.74653505435021061,0,157.39764240650521,87.294791062333402,0,0.78491819921209549,0,0,0.99755134347601937,157.39764240650521,0.0090000000000000011,0.02
18/12/2023 12:00:00 am,390.04253450760098,2.8098359174233849,0.046161213251551203,0.69731655613942856,0,160.2074783239286,88.853162811621914,0,0.71756172978169852,0,0,0.99771410879314093,160.2074783239286,0.0090000000000000011,0.02
