Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand
24/04/2021 12:00:00 am,81.121509027113376,1.5041927771233148,0.045086149497802097,0.55505230899266633,0,49.615197556703755,17.830461621940408,0,0.79606187555212882,0,0,0.89995364651140919,49.615197556703755
25/04/2021 12:00:00 am,80.413739640425121,1.3164585449751556,0.039774128537608533,0.56891502974928432,0,50.931656101678911,18.303563911540859,0,0.94640190186495277,0,0,0.89996191823051463,50.931656101678911
26/04/2021 12:00:00 am,79.638581797964378,1.3887507810303958,0.040714385372769613,0.57287855319688374,0,52.320406882709307,18.802646223473655,0,0.92530350892929247,0,0,0.89996891537475521,52.320406882709307
27/04/2021 12:00:00 am,78.755361428855352,1.5619473828423338,0.043884099921076114,0.63484291381223812,0,53.882354265551641,19.363971064182618,0,0.92552991821104214,0,0,0.899975136841902,53.882354265551641
28/04/2021 12:00:00 am,78.368004564115054,0.73512455058306614,0.027929262540951072,0.31983842330181916,0,54.617478816134707,19.62815644954841,0,0.91201769920675169,0,0,0.89997757830452685,54.617478816134707
29/04/2021 12:00:00 am,77.798625274709366,0.98334622113520709,0.031599894199228373,0.38236703753029011,0,55.600825037269914,19.981546497768875,0,0.89399588013306341,0,0,0.89998044075000572,55.600825037269914
30/04/2021 12:00:00 am,76.721034562654239,1.7673764280312199,0.046658156574956422,0.64312755940112898,0,57.368201465301134,20.616697401592592,0,0.86851138726373023,0,0,0.89998462741972041,57.368201465301134
1/05/2021 12:00:00 am,75.409028817656178,2.1404470531534443,0.054754011805744796,0.77368729634963196,0,59.508648518454578,21.385920561319612,0,0.85678867158171024,0,0,0.89998843078744328,59.508648518454578
2/05/2021 12:00:00 am,74.790672908136273,0.99261501057853252,0.030504442388124886,0.34375465867050242,0,60.50126352903311,21.742641580746273,0,0.84488446838281139,0,0,0.89998983299114022,60.50126352903311
3/05/2021 12:00:00 am,73.871917242188204,1.4031196129502348,0.03682248712630809,0.4475414598758633,0,61.904383141983345,22.246887691650265,0,0.82698470239173649,0,0,0.89999150743225342,61.904383141983345
4/05/2021 12:00:00 am,102.87072110259336,1.4935119138752455,0.037881243326950198,0.45443453095345071,30,63.397895055858591,22.78361853569918,0,0.80465067391358247,0,0,0.89999296478167023,63.397895055858591
5/05/2021 12:00:00 am,101.48640174836098,2.0396973794050766,0.04794505967576157,0.60743296549693893,0,65.437592435263667,23.51663478142288,0,0.78385295271969391,0,0,0.8999945315864617,65.437592435263667
6/05/2021 12:00:00 am,100.02134484877131,2.1098119146818846,0.048239068019945819,0.59651594707225886,0,67.547404349945552,24.274848438261685,0,0.76013454353015186,0,0,0.89999576120344549,67.547404349945552
7/05/2021 12:00:00 am,98.73081793085376,1.8183581675122724,0.04138220196449538,0.48644904763023722,0,69.365762517457824,24.928320904711406,0,0.75126170139986959,0,0,0.89999658132532212,69.365762517457824
8/05/2021 12:00:00 am,97.338456387377377,1.9325922739196102,0.042658135798312458,0.49757259464491882,0,71.298354791377434,25.622846253151266,0,0.73353214702511393,0,0,0.89999726809894942,71.298354791377434
9/05/2021 12:00:00 am,95.424574032030861,2.6586331442671707,0.05676588917057046,0.6879848997500857,0,73.956987935644605,26.578292539372278,0,0.70846094172466223,0,0,0.89999797974866613,73.956987935644605
10/05/2021 12:00:00 am,93.421370911513762,3.0877295153065063,0.065421944365013474,1.0191044504243885,0,77.044717450951111,27.687945333935552,0,0.8834543106874162,0,13.200000000000005,0.89999856414164203,77.044717450951111
11/05/2021 12:00:00 am,91.583055288283248,2.7116969012157881,0.054041568436609566,0.81933970954867696,0,79.7564143521669,28.662461407809978,0,0.873007177724484,0,0,0.89999892833309769,79.7564143521669
12/05/2021 12:00:00 am,89.765075132360508,2.7983857067919757,0.054217716912400959,0.92618783395682636,0,82.554800058958875,29.668131271188344,0,0.98869745460116643,0,0,0.89999920236241915,82.554800058958875
13/05/2021 12:00:00 am,89.26191219762589,0.8335157148502077,0.024638743473989422,0.3057140366416059,0,83.388315773809083,29.96767598121264,0,0.99476833577819168,0,0,0.89999926864046731,83.388315773809083
14/05/2021 12:00:00 am,88.298944244599369,1.4395897815229972,0.030955812551596296,0.4456660159448827,0,84.82790555533208,30.485028558947466,0,0.97811038860686039,0,0,0.89999936961915339,84.82790555533208
15/05/2021 12:00:00 am,86.932531974796248,1.9913099208510801,0.037788280200715008,0.58710937084723991,0,86.81921547618316,31.200655561753322,0,0.94485002102028137,0,0,0.89999948544926323,86.81921547618316
16/05/2021 12:00:00 am,85.842550707876114,1.5760076699479839,0.031829368458037521,0.45419703456981581,0,88.395223146131144,31.767033318140879,0,0.92978206680983166,0,0,0.89999956097269496,88.395223146131144
17/05/2021 12:00:00 am,84.869728608683602,1.4065374616742901,0.029556711279113301,0.40415865120265709,0,89.801760607805434,32.272507718430077,0,0.92075499244721226,0,0,0.89999961843305343,89.801760607805434
18/05/2021 12:00:00 am,83.58457131322514,1.8606971110665,0.034608133088344317,0.54093168251969503,0,91.662457718871934,32.941195742719607,0,0.97995396325520634,0,0,0.8999996824496409,91.662457718871934
