DOY,MeanT,Rain,MeanPET
1,14.54,3.44,4.6
2,14.35,5.72,3.6
3,13.83,4.7,3.9
4,14.12,3.36,4.3
5,14.43,3.36,4.4
6,14.19,3.83,4.1
7,13.9,4.05,3.8
8,14.02,3.9,4
9,14.58,3.82,4.4
10,14.47,0.95,4.1
11,14.12,2.88,3.8
12,14.06,2.93,4.2
13,14.02,2.43,4
14,14.36,2.99,4.7
15,14.8,2.78,4
16,14.95,3.41,4.1
17,14.8,2.13,4
18,14.53,2.93,3.6
19,13.98,3.14,3.8
20,13.8,2.21,4
21,14.64,4.31,3.9
22,15.03,3.58,3.4
23,14.55,3.18,3.9
24,14.25,1.52,4
25,14.08,2.06,3.8
26,14.31,3.61,3.6
27,14.42,1.38,3.8
28,14.35,0.95,3.1
29,14.83,1.18,3.5
30,15.45,2.71,3.8
31,15.8,4.22,3.9
32,15.32,3.05,3.7
33,14.72,1.88,3
34,14.72,2.75,3.4
35,14.58,3.37,3.3
36,13.92,4.45,3.4
37,13.9,4.1,3.3
38,14.12,2.75,3.4
39,14.72,3.91,3.3
40,14.89,1.86,3.1
41,14.58,2.69,3.4
42,14.73,3.3,3
43,14.49,2.57,3.1
44,14.08,3.84,3.1
45,13.81,0.8,3.5
46,13.87,1.49,3.2
47,14.43,1.42,3.6
48,14.97,3.32,3.2
49,15.01,3.18,2.8
50,14.69,2.08,2.7
51,14.42,3.63,2.9
52,14.22,3.11,2.4
53,13.87,2.88,3
54,13.45,2.46,2.9
55,13.66,2.78,3.2
56,13.64,1.87,2.8
57,13.7,1.97,3.4
58,13.91,2.62,2.8
59,13.92,2.42,2.7
60,13.92,2.42,2.7
61,13.69,4.61,2.4
62,13.25,3.64,2.6
63,12.77,2,2.9
64,13.21,1.1,3
65,13.79,1.86,2.9
66,13.55,4.31,2.4
67,13.04,4.67,2.3
68,12.95,3.38,2.4
69,13.15,2.76,2.4
70,13.06,5.66,2.1
71,12.71,1.21,2.2
72,12.82,3.7,2.6
73,12.85,1.93,2.1
74,12.99,4.22,2.4
75,12.7,3.58,2.1
76,11.93,2.93,1.8
77,11.69,2.29,2.1
78,12.15,2.19,2
79,13.01,2.04,2
80,13.33,3.23,2.1
81,12.95,3.03,2
82,12.37,0.68,1.7
83,12.41,2.45,2
84,12.65,3.39,1.9
85,12.79,1.86,1.5
86,13.05,2.13,1.6
87,13.12,2.35,2.1
88,12.86,2.55,1.8
89,12.73,1.69,2.1
90,12.95,1.97,2.2
91,13.04,3.17,1.9
92,12.38,2.7,1.9
93,12.02,2.44,2.1
94,12.04,5.3,2
95,11.61,3.65,1.9
96,11.53,5.69,1.8
97,11.35,3.04,1.4
98,10.63,1.9,1.4
99,10.42,2.05,1.5
100,10.56,2.19,1.6
101,10.79,3.24,1.7
102,11.32,3.14,1.5
103,11.22,3.75,1.7
104,10.57,2.48,1.4
105,10.8,1.21,1.6
106,11.54,4.38,1.3
107,11.09,4.04,1.5
108,10.21,3.29,1.2
109,10.26,2.08,1.3
110,10.77,2.21,1.5
111,10.87,2.79,1.2
112,10.54,2.15,1.2
113,10.47,2.73,0.8
114,10.48,3.24,1.1
115,10.44,2.52,1.4
116,10.5,4.55,1.4
117,10.77,3.66,1.1
118,10.71,4.05,1.2
119,10.18,2.48,1.3
120,9.762,4.3,1
121,9.655,1.97,1
122,9.655,3.39,0.8
123,9.615,3.01,0.9
124,9.645,2.51,0.8
125,9.888,3.6,1
126,9.813,1.54,0.7
127,9.73,2.57,0.8
128,9.928,3.63,0.7
129,9.857,3.05,0.7
130,9.588,3.3,0.7
131,9.463,3.02,0.6
132,9.59,2.76,0.7
133,9.168,3.18,0.7
134,8.773,5.14,0.6
135,8.74,3.24,0.7
136,8.51,5.89,0.6
137,8.305,6.62,0.8
138,8.118,3.41,0.8
139,8.132,5.48,0.8
140,8.312,2.56,0.5
141,8.512,5.55,0.6
142,8.175,4.16,0.5
143,7.857,3.65,0.8
144,7.933,2.76,0.5
145,7.855,4,0.7
146,7.537,3.67,0.5
147,7.265,4.34,0.4
148,6.898,2.48,0.5
149,6.905,3.45,0.6
150,7.462,4.13,0.4
151,7.845,4.6,0.5
152,7.739,2.77,0.5
153,7.639,6.56,0.4
154,7.135,3.1,0.4
155,6.79,3.95,0.4
156,6.82,2.98,0.4
157,6.582,3.13,0.2
158,6.38,2.73,0.4
159,6.43,4.32,0.3
160,6.692,3.54,0.5
161,7.272,3.6,0.7
162,6.995,2.31,0.6
163,6.437,3.1,0.6
164,6.325,3.9,0.6
165,6.312,3.44,0.3
166,6.742,3.25,0.6
167,6.747,2.59,0.5
168,6.488,4.22,0.4
169,6.06,3.35,0.5
170,5.697,4.29,0.4
171,5.688,2.2,0.3
172,5.557,1.96,0.3
173,5.685,2.7,0.4
174,5.823,3.23,0.4
175,5.728,4.34,0.3
176,5.995,3.83,0.3
177,6.079,4.16,0.4
178,5.999,3.44,0.3
179,5.574,4.17,0.4
180,5.2,2.85,0.3
181,5.535,3,0.4
182,5.723,3.24,0.4
183,5.408,2.66,0.4
184,5.278,4.19,0.5
185,5.202,2.74,0.4
186,4.995,2.58,0.7
187,5.155,2.9,0.3
188,5.077,4.11,0.4
189,4.693,4.78,0.5
190,4.832,4.55,0.3
191,5.11,4.3,0.4
192,5.143,2.43,0.4
193,5.307,2.21,0.4
194,5.328,2.8,0.4
195,5.207,3.15,0.4
196,5.332,2.24,0.5
197,5.397,1.89,0.5
198,5.25,1.3,0.4
199,5.35,3.04,0.4
200,5.567,2.72,0.5
201,5.707,1.66,0.5
202,6.165,1.89,0.7
203,6.445,3.6,0.7
204,6.268,3.45,0.6
205,6.058,3.73,0.6
206,5.938,2.17,0.6
207,5.862,2.16,0.7
208,6.385,2.47,0.6
209,6.75,3.89,0.6
210,6.735,3.04,0.6
211,6.622,1.27,0.6
212,6.43,3.18,0.6
213,6.77,2.66,0.7
214,6.855,1.83,0.8
215,6.483,2.95,0.5
216,6.315,2.27,0.6
217,6.198,1.98,0.5
218,6.203,2.22,0.6
219,6.208,2.48,0.6
220,6.082,2.58,0.9
221,5.93,2.12,0.6
222,5.69,1.93,0.7
223,6.18,2.53,0.7
224,6.68,3.3,0.8
225,6.382,4.6,0.7
226,6.363,4.69,0.8
227,6.21,2.59,1.1
228,6.258,3.12,0.7
229,6.927,3.64,0.8
230,7.13,2.66,0.8
231,6.782,1.77,1
232,6.807,2.71,1
233,7.038,2.81,1
234,6.805,2.57,0.8
235,6.705,2.03,1
236,7.205,1.56,1
237,7.65,2.39,1.1
238,7.665,1.89,1.3
239,7.705,3.24,1.3
240,7.838,1.63,1.1
241,7.977,2.07,1.2
242,8.097,2.38,1.3
243,7.838,1.88,1.3
244,7.933,2.21,1.4
245,8.245,3.03,1.3
246,8.218,2.73,1.4
247,8.073,4.03,1.3
248,7.92,2.62,1.4
249,8.05,3.27,1.5
250,8.065,3.12,1.5
251,7.882,3.56,1.5
252,7.622,2.14,1.6
253,7.9,4.08,1.7
254,8.273,3.07,1.5
255,8.352,2.47,1.6
256,8.808,3.73,1.3
257,8.86,2.25,1.6
258,8.772,1.95,1.7
259,9.209,3.62,1.8
260,9.371,3.43,1.9
261,8.663,5.05,1.4
262,8.321,3.09,1.6
263,8.378,2.02,1.6
264,8.702,2.98,1.7
265,9.177,3.43,1.8
266,9.152,1.46,1.7
267,9.107,3.16,1.5
268,9.178,3.3,1.8
269,9.127,2.95,1.9
270,9.034,3.69,1.8
271,8.805,3.07,1.8
272,9.002,1.11,1.8
273,9.452,1.99,2.1
274,9.623,3.82,1.8
275,10.01,2.57,2.4
276,9.955,4.33,2.4
277,9.543,3.94,2.5
278,9.283,4.67,2.3
279,9.112,4.72,2.4
280,9.24,2.98,2.7
281,9.427,3.07,2.6
282,9.548,3,2.3
283,9.498,2.54,2.6
284,9.756,2.85,2.4
285,10.03,2.93,2.5
286,9.807,4.2,2.5
287,9.867,3.58,2.6
288,9.783,4,2.4
289,9.612,3.56,2.9
290,10.2,2.85,2.7
291,10.36,5.38,2.7
292,9.753,4.58,2.3
293,10.01,3.21,2.6
294,10.63,3.6,3.1
295,10.23,4.62,3.2
296,9.857,3.17,3.1
297,10.18,3.79,2.8
298,10.59,3.17,3.2
299,10.34,4,2.8
300,10.43,1.59,2.6
301,11.06,3.16,2.6
302,11.08,1.96,2.7
303,11.33,2.17,3
304,11.89,2.34,3.4
305,11.48,2.67,3.3
306,10.98,2.28,2.9
307,11.06,3.42,3.3
308,11.1,2.48,3.1
309,11.35,3.89,3
310,10.94,2.87,2.7
311,10.9,1.86,2.7
312,11.48,3.85,2.9
313,11.51,2.68,2.7
314,11.53,1.95,3
315,11.74,2.5,3.2
316,11.69,2.48,3.1
317,11.07,2.86,3.2
318,10.83,3.37,3.7
319,11.37,2.56,3.3
320,11.94,5.43,3.1
321,11.74,6.02,3.2
322,10.8,4.54,3.2
323,10.61,4.96,3.7
324,11.32,4.67,3.8
325,11.64,4.19,3.3
326,11.24,4.34,3.2
327,11.35,1.84,4
328,12.15,3.15,3.3
329,12.12,3.21,3.5
330,12.1,2.2,3.5
331,12.14,4.06,4.8
332,11.82,2.13,3.9
333,11.95,2.46,4
334,12.16,4.12,4.2
335,12.44,1.8,3.8
336,12.96,3.29,3.8
337,13.35,3.26,4.5
338,13.18,1.88,3.8
339,13.32,1.36,3.9
340,13.41,3.26,3.5
341,12.8,1.78,3.6
342,12.78,3,3.6
343,12.98,1.47,3.6
344,12.94,2.72,4.1
345,13.34,2.49,4.3
346,13.33,2.62,4.2
347,13.32,3.17,4
348,13.27,3.54,3.9
349,13.18,3.05,3.7
350,13.65,3.23,3.9
351,13.54,3.01,3.8
352,13.58,2.43,3.4
353,13.55,1.52,4
354,13.09,4.41,3.9
355,13.25,6.03,3.6
356,13.35,2.74,4.8
357,13.17,2.62,3.9
358,13.34,2.64,4.6
359,13.53,3.94,4.3
360,13.64,2.25,4.2
361,13.8,2.38,4.1
362,13.69,3.53,4.5
363,13.77,1.61,4.6
364,14.54,1.7,4.4
365,14.32,4.54,4
366,13.87,4.5,3.7
