Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand,StoverNconc,ProductNconc
27/01/2022 12:00:00 am,0,0.13437681407538093,0,1.4003955901757283,0,379.11006642184259,218.44,0,0.90000000000000002,0,0,0.0031397174254316207,379.11006642184259,0.0090000000000000011,0.02
28/01/2022 12:00:00 am,18.595290282609088,0,-1.4889382679010785,1.0842285505101679,0,0,0,0,0.83454545454545448,0,0,0,0,0,0
29/01/2022 12:00:00 am,18.121331731402506,0,-1.7118937521559794,1.2379352009493967,0,0,0,0,0.76120661157024794,0,0,0,0,0,0
30/01/2022 12:00:00 am,17.984604976380719,0,-2.0739815812393796,1.9372548262175933,0,0,0,0,0.89315935386927126,0,13.200000000000005,0,0,0,0
31/01/2022 12:00:00 am,17.822137167100504,0,-1.6078958205771237,1.4454280112969087,0,0,0,0,0.82008267946178548,0,0,0,0,0,0
1/02/2022 12:00:00 am,17.633598410255402,0,-1.7695776890300232,1.5810389321849194,0,0,0,0,0.75547010471631137,0,0,0,0,0,0
2/02/2022 12:00:00 am,17.479726020733992,0,-1.7577754123893516,1.6039030228679378,0,0,0,0,0.71305168848565392,0,0,0,0,0,0
3/02/2022 12:00:00 am,17.921238696417113,0,-2.3948188373701704,2.8363315130532922,0,0,0,0,0.86185208319816964,0,13.200000000000005,0,0,0,0
4/02/2022 12:00:00 am,18.384618920647746,0,-1.1447200960569646,1.7216092651126202,0,0,0,0.11350894482502157,1,1.0723481163630453,0,0,0,0,0
5/02/2022 12:00:00 am,17.484632920465437,0,-0.78671395269482858,1.1752924150146984,0,0,0,1.2885644625021797,1,12.799999999999997,0,0,0,0,0
6/02/2022 12:00:00 am,17.412566617716607,0,-0.66167148687135402,0.99062186986387735,0,0,0,0.40101668574135224,1,4,0,0,0,0,0
7/02/2022 12:00:00 am,17.748580558137085,0,-0.61725817679087847,0.95327211721135818,0,0,0,0,0.97878787878787887,0,0,0,0,0,0
8/02/2022 12:00:00 am,18.157598299599069,0,-0.65554623946567858,1.0645639809276632,0,0,0,0,0.93578053259871463,0,0,0,0,0,0
9/02/2022 12:00:00 am,18.819412626238154,0,-0.89728147689223192,1.559095803531316,0,0,0,0,0.88190225950969769,0,0,0,0,0,0
10/02/2022 12:00:00 am,17.778805296921405,0,-0.83239210209740833,1.7083900364834557,0,0,0,1.916605263702797,1,18.723646868130345,0,0,0,0,0
11/02/2022 12:00:00 am,18.943097292829666,0,-0.98094658266171919,2.1452385785699799,0,0,0,0,0.93787878787878787,0,0,0,0,0,0
12/02/2022 12:00:00 am,19.869457381891237,0,-0.73212922314565887,1.6584893122072317,0,0,0,0,0.90945821854912767,0,0,0,0,0,0
13/02/2022 12:00:00 am,17.737302958586007,0,-0.506123272864059,1.2340222566572649,0,0,0,2.8600534070984374,1,28.005730027548196,0,0,0,0,0
14/02/2022 12:00:00 am,16.320021581190105,0,-0.3805710786091332,0.89894316996408041,0,0,0,1.93565346875085,1,20.599999999999994,0,0,0,0,0
15/02/2022 12:00:00 am,17.105063105186847,0,-0.4675669101118558,1.2526084341085972,0,0,0,0,0.95151515151515154,0,0,0,0,0,0
16/02/2022 12:00:00 am,18.1207305961264,0,-0.56732866669893411,1.5829961576384874,0,0,0,0,0.89384756657483944,0,0,0,0,0,0
17/02/2022 12:00:00 am,18.908895670309317,0,-0.44454072065992278,1.2327057948428399,0,0,0,0,0.85489412026602118,0,0,0,0,0,0
18/02/2022 12:00:00 am,19.744595341062208,0,-0.46020088393751024,1.2959005546904017,0,0,0,0,0.79919647303656838,0,0,0,0,0,0
19/02/2022 12:00:00 am,20.711627507133564,0,-0.52478723173496533,1.4918193978063219,0,0,0,0,0.72775315196208723,0,0,0,0,0,0
20/02/2022 12:00:00 am,21.511032825865289,0,-0.34213131043607703,1.1415366291678011,0,0,0,0,0.82139886590291722,0,0,0,0,0,0
21/02/2022 12:00:00 am,22.226259052130491,0,-0.30576158313493096,1.0209878094001317,0,0,0,0,0.77838105069320829,0,0,0,0,0,0
22/02/2022 12:00:00 am,22.97974367956035,0,-0.31180936757026601,1.0652939950001268,0,0,0,0,0.72716055322065143,0,0,0,0,0,0
23/02/2022 12:00:00 am,24.412603204257444,0,-0.38816387179486611,1.8210233964919598,0,0,0,0,0.87537790776402935,0,13.200000000000005,0,0,0,0
24/02/2022 12:00:00 am,25.271246879037719,0,-0.23435001314750536,1.09299368792778,0,0,0,0,0.84752497433517393,0,0,0,0,0,0
25/02/2022 12:00:00 am,26.130580347426037,0,-0.22759059634159584,1.0869240647299145,0,0,0,0,0.80001221062244443,0,0,0,0,0,0
26/02/2022 12:00:00 am,26.899493686712731,0,-0.20353837289124144,0.97245171217793469,0,0,0,0,0.7478902029606791,0,0,0,0,0,0
27/02/2022 12:00:00 am,27.637891479468237,0,-0.18025072416259746,0.91864851691810323,0,0,0,0,0.74791577625812544,0,0,0,0,0,0
28/02/2022 12:00:00 am,28.222572212239783,0,-0.14308211702806872,0.7277628497996137,0,0,0,0,0.73205089615568031,0,0,0,0,0,0
1/03/2022 12:00:00 am,29.198199201441788,0,-0.15796038163433224,1.1335873708363373,0,0,0,0,0.8965575193723746,0,13.200000000000005,0,0,0,0
2/03/2022 12:00:00 am,30.396883562435121,0,-0.1707891584889687,1.3694735194823016,0,0,0,0,0.88245070800315994,0,0,0,0,0,0
3/03/2022 12:00:00 am,31.056052982485539,0,-0.099282285852574148,0.75845170590299127,0,0,0,0,0.88931152739097652,0,0,0,0,0,0
