Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand
10/01/2021 12:00:00 am,0,0.46128252481567245,0,0.43590797621398591,0,20.548814465671974,19.063841545301148,0,0.59999999999999998,0,0,0.99999973280354226,20.548814465671974
11/01/2021 12:00:00 am,7.3849010787043197,0,-0.031165675578067521,0.41606675428238749,0,0,0,0,0.56231974921630101,0,0,0,0
12/01/2021 12:00:00 am,7.7094341535609257,0,-0.025894727683709158,0.35042780254031503,0,0,0,0,0.52533121398833227,0,0,0,0
13/01/2021 12:00:00 am,8.0922756739602431,0,-0.028748121934212098,0.41158964233353018,0,0,0,0,0.49225785386001764,0,0,0,0
14/01/2021 12:00:00 am,8.4720989218587004,0,-0.025452309312945343,0.40527555721140268,0,0,0,0,0.45910631918783568,0,0,0,0
15/01/2021 12:00:00 am,8.8296157209567276,0,-0.021432777824823113,0.37894957692284931,0,0,0,0,0.42857376148860132,0,0,0,0
16/01/2021 12:00:00 am,9.1284030734890447,0,-0.016235875216256135,0.3150232277485745,0,0,0,0,0.39958473541388534,0,0,0,0
17/01/2021 12:00:00 am,9.4224425534502672,0,-0.014424448432349746,0.30846392839357217,0,0,0,0,0.37080512054181386,0,0,0,0
18/01/2021 12:00:00 am,9.805519526917859,0,-0.019259330761825483,0.40233630422941719,0,0,0,0,0.4534897544470512,0,0,0,0
19/01/2021 12:00:00 am,10.182871175664198,0,-0.017470714361439266,0.39482236310777796,0,0,0,0,0.52829964526879847,0,0,0,0
20/01/2021 12:00:00 am,10.658079043357725,0,-0.016541561345929129,0.49174942903945768,0,0,0,0,0.67145351977026047,0,0,0,0
21/01/2021 12:00:00 am,10.98045006842244,0,-0.010842307317575267,0.33321333238229184,0,0,0,0,0.67407020268102136,0,0,0,0
22/01/2021 12:00:00 am,11.347245834335501,0,-0.01128609435034178,0.37808186026340174,0,0,0,0,0.67633756631877406,0,0,0,0
23/01/2021 12:00:00 am,11.692599679117004,0,-0.010507384403357523,0.35586122918485968,0,0,0,0,0.63389862080420523,0,0,0,0
24/01/2021 12:00:00 am,12.098522537104754,0,-0.011703380326976931,0.41762623831472806,0,0,0,0,0.60081250952988074,0,0,0,0
25/01/2021 12:00:00 am,12.487102912754127,0,-0.010613521018774941,0.39919389666814675,0,0,0,0,0.57807579589338298,0,0,0,0
26/01/2021 12:00:00 am,12.90574998336451,0,-0.010945257862757019,0.42959232847313966,0,0,0,0,0.53799708214466202,0,0,0,0
27/01/2021 12:00:00 am,13.282366563190157,0,-0.0094088869644442519,0.38602546679009042,0,0,0,0,0.50024733912897346,0,0,0,0
28/01/2021 12:00:00 am,13.71463272173777,0,-0.0094957449116484516,0.4417619034592617,0,0,0,0,0.46789069305574094,0,0,0,0
29/01/2021 12:00:00 am,14.061660362054075,0,-0.0067564881657020126,0.35378412848200763,0,0,0,0,0.44444437579047497,0,0,0,0
30/01/2021 12:00:00 am,14.328607586718693,0,-0.0047390128150772703,0.27168623747969578,0,0,0,0,0.41353761172688447,0,0,0,0
31/01/2021 12:00:00 am,14.619657739713659,0,-0.0045778707956918296,0.29562802379065795,0,0,0,0,0.38486653488458689,0,0,0,0
1/02/2021 12:00:00 am,14.90914381784118,0,-0.0040797595273360243,0.29356583765485661,0,0,0,0,0.36087485478788534,0,0,0,0
2/02/2021 12:00:00 am,15.211333696155164,0,-0.0037873491956374461,0.30597722750962097,0,0,0,0,0.33699228187632779,0,0,0,0
3/02/2021 12:00:00 am,15.494205136889335,0,-0.0031712531068990302,0.28604269384107084,0,0,0,0,0.314332456026023,0,0,0,0
4/02/2021 12:00:00 am,15.785045151242397,0,-0.0029218422784759168,0.29376185663153659,0,0,0,0,0.2961195671162602,0,0,0,0
5/02/2021 12:00:00 am,16.136781211779493,0,-0.0031451841278286596,0.35488124466492194,0,0,0,0,0.27882271883851839,0,0,0,0
6/02/2021 12:00:00 am,16.431613957378474,0,-0.0023363260079244941,0.29716907160690664,0,0,0,0,0.26154561619784528,0,0,0,0
7/02/2021 12:00:00 am,16.724391457105988,0,-0.0020661753722712728,0.29484367509978349,0,0,0,0,0.24446452841062966,0,0,0,0
8/02/2021 12:00:00 am,17.034764737352873,0,-0.0019539296501772663,0.3123272098970637,0,0,0,0,0.22963572394434226,0,0,0,0
9/02/2021 12:00:00 am,17.342001533071013,0,-0.0017649261453858145,0.30900172186352748,0,0,0,0,0.22263084915983919,0,0,0,0
10/02/2021 12:00:00 am,17.674949244904923,0,-0.0021007061207303224,0.33504841795463808,0,0,0,0,0.28160944562238205,0,0,0,0
11/02/2021 12:00:00 am,17.953162918172897,0,-0.0017087024863645106,0.27992237575433904,0,0,0,0,0.30536332019413798,0,0,0,0
12/02/2021 12:00:00 am,18.194879400354257,0,-0.0013382772070298921,0.24305475938838825,0,0,0,0,0.28897836043241487,0,0,0,0
13/02/2021 12:00:00 am,18.42264804837831,0,-0.0011389019523443955,0.22890754997639967,0,0,0,0,0.2744043435534641,0,0,0,0
14/02/2021 12:00:00 am,18.723027608616583,0,-0.0013016184448685908,0.30168117868314298,0,0,0,0,0.25911016206752968,0,0,0,0
15/02/2021 12:00:00 am,19.195084257134248,0,-0.0025060397890481201,0.47456268830671133,0,0,0,0,0.50730928065863623,0,0,0,0
16/02/2021 12:00:00 am,19.681223611193634,0,-0.0016982681738532679,0.48783762223324101,0,0,0,0,0.65739318063475183,0,0,0,0
