Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover
18/11/2021 12:00:00 am,0,0.098580168096987109,0,1.7208878074132203,0,282.07165358227149,171.46637030754127,0,0.90000000000000002,0,0,0
19/11/2021 12:00:00 am,49.641952475556053,0,-2.0140626007386917,1.6560150762947465,0,0,0,0,0.87183333333333324,0,0,0
20/11/2021 12:00:00 am,49.444528103464407,0,-1.8844922423339767,1.6870678702423334,0,0,0,0,0.85883191919191926,0,0,0
21/11/2021 12:00:00 am,49.405371140629335,0,-1.7291989347267593,1.6900419718916866,0,0,0,0,0.85566747505356611,0,0,0
22/11/2021 12:00:00 am,49.521741549387642,0,-1.63773199114652,1.7541023999048266,0,0,0,0,0.86981944993692684,0,0,0
23/11/2021 12:00:00 am,49.791361654007332,0,-1.5045817284315772,1.7742018330512626,0,0,0,0,0.86395447065281328,0,0,0
24/11/2021 12:00:00 am,50.190551189708067,0,-1.3272384398584798,1.7264279755592145,0,0,0,0,0.85229039088087311,0,0,0
25/11/2021 12:00:00 am,50.737660143559332,0,-1.2440273821315735,1.7911363359828321,0,0,0,0,0.84164018623662484,0,0,0
26/11/2021 12:00:00 am,51.397275385270667,0,-1.0982113627615515,1.7578266044728872,0,0,0,0,0.82400545957230009,0,0,0
27/11/2021 12:00:00 am,52.148631039064007,0,-0.96087821146838337,1.7122338652617233,0,0,0,0,0.82622934629713507,0,0,0
28/11/2021 12:00:00 am,53.020155354623093,0,-0.87882388449415672,1.7503482000532464,0,0,0,0,0.84832920656279964,0,0,0
29/11/2021 12:00:00 am,53.984564024637955,0,-0.77816266227968711,1.7425713322945551,0,0,0,0,0.83792061265885198,0,0,0
30/11/2021 12:00:00 am,55.053929401545744,0,-0.69722506298887588,1.7665904398966654,0,0,0,0,0.83095878604431928,0,0,0
1/12/2021 12:00:00 am,56.195659231105374,0,-0.60504446784799981,1.7467742974076346,0,0,0,0,0.80678631508250886,0,0,0
2/12/2021 12:00:00 am,57.516791258423559,0,-0.5663586186613685,1.8874906459795551,0,0,0,0,0.84142643473722423,0,0,0
3/12/2021 12:00:00 am,58.910854478754743,0,-0.47897039408834985,1.8730336144195319,0,0,0,0,0.81786985039206617,0,0,0
4/12/2021 12:00:00 am,60.480885765557865,0,-0.42668174699740646,1.9967130338005263,0,0,0,0,0.86440216013565407,0,0,0
5/12/2021 12:00:00 am,62.159135849902356,0,-0.3523644123050893,2.0306144966495738,0,0,0,0,0.88861403510962067,0,0,0
6/12/2021 12:00:00 am,63.923577664923286,0,-0.27856405407303342,2.0430058690939608,0,0,0,0,0.89154306753785861,0,0,0
7/12/2021 12:00:00 am,65.696350234782244,0,-0.20316718420731306,1.9759397540662731,0,0,0,0,0.89766166950526116,0,0,0
8/12/2021 12:00:00 am,67.478029791300372,0,-0.14047187487274115,1.922151431390871,0,0,0,0,0.87912404837061864,0,0,0
9/12/2021 12:00:00 am,69.298739853259008,0,-0.088453490087374576,1.9091635520460133,0,0,0,0,0.84538757671236431,0,0,0
10/12/2021 12:00:00 am,71.136086054323584,0,-0.041572368793417525,1.8789185698580049,0,0,0,0,0.83851152086865111,0,0,0
11/12/2021 12:00:00 am,73.007331962892465,0,-0.0003879446684003085,1.8716338532372907,0,0,0,0,0.80290814493524343,0,0,0
12/12/2021 12:00:00 am,74.938582426017035,0,0.037664115215811478,1.8935863479087458,0,0,0,0,0.78467613457466623,0,0,0
13/12/2021 12:00:00 am,76.812610015933927,0,0.06845732041232111,1.8055702695045717,0,0,0,0,0.76184459715895347,0,0,0
14/12/2021 12:00:00 am,78.743987379276419,0,0.09908261454316758,1.8322947487993286,0,0,0,0,0.77775014675667187,0,0,0
15/12/2021 12:00:00 am,80.652478214273685,0,0.12273181779231734,1.7857590172049562,0,0,0,0,0.76758354655299177,0,0,0
16/12/2021 12:00:00 am,82.690512023471513,0,0.15484671334311528,1.8831870958547141,0,0,0,0,0.80227545282250745,0,0,0
17/12/2021 12:00:00 am,84.819351142137492,0,0.18462342600987114,1.9442156926561183,0,0,0,0,0.82444023212829143,0,0,0
18/12/2021 12:00:00 am,86.972400886853123,0,0.20739991420022008,1.9456498305154124,0,0,0,0,0.84304115188563677,0,0,0
19/12/2021 12:00:00 am,89.211977428338287,0,0.23487251549144261,2.0047040259937217,0,0,0,0,0.85538233971346844,0,0,0
20/12/2021 12:00:00 am,91.420693273602978,0,0.24819827026887964,1.9605175749957986,0,0,0,0,0.82136150723191936,0,0,0
21/12/2021 12:00:00 am,93.665353807531517,0,0.26680610082473777,1.9778544331037942,0,0,0,0,0.82815660581863437,0,0,0
22/12/2021 12:00:00 am,95.873539381427634,0,0.27485068759233755,1.9333348863037854,0,0,0,0,0.80117535125243367,0,0,0
23/12/2021 12:00:00 am,97.983328729020513,0,0.27250742734703337,1.8372819202458384,0,0,0,0,0.78455617012841727,0,0,0
24/12/2021 12:00:00 am,100.13032518503896,0,0.28587853104525252,1.8611179249731871,0,0,0,0,0.78613765008166858,0,0,0
25/12/2021 12:00:00 am,102.39256395468966,0,0.30922969644092291,1.953009073209786,0,0,0,0,0.8083642285163356,0,0,0
26/12/2021 12:00:00 am,104.50872113865644,0,0.29558229230765676,1.8205748916591258,0,0,0,0,0.77167526270189346,0,0,0
27/12/2021 12:00:00 am,106.58488204729457,0,0.29500177223735236,1.7811591364007775,0,0,0,0,0.7509103100202098,0,0,0
