Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand,StoverNconc,ProductNconc
1/03/2023 12:00:00 am,0,0.062888378337845552,0,0.82406488464590477,0,179.4884566712517,143.98199999999997,0,1,0,0,0.0025117739403457406,179.4884566712517,0.013999999999999999,0.014999999999999999
2/03/2023 12:00:00 am,40.047218259349542,0,-0.74391354156876532,0.79113180091830992,0,0,0,0,0.93725130088766451,0,0,0,0,0,0
3/03/2023 12:00:00 am,40.104021283749113,0,-0.70330673119646614,0.760109755596032,0,0,0,0,0.88417768880801406,0,0,0,0,0,0
4/03/2023 12:00:00 am,40.191812137089599,0,-0.72936845056991872,0.81715930391040714,0,0,0,0,0.83546266463126395,0,0,0,0,0,0
5/03/2023 12:00:00 am,40.29834956031339,0,-0.64745512921690374,0.75399255244069086,0,0,0,0,0.79326758055897795,0,0,0,0,0,0
6/03/2023 12:00:00 am,40.439125192741635,0,-0.60993520875078699,0.75071084117902531,0,0,0,0,0.75927386728127455,0,0,0,0,0,0
7/03/2023 12:00:00 am,40.637161628057605,0,-0.49218265505695769,0.69021909037293083,0,0,0,0,0.79163932954529603,0,0,0,0,0,0
8/03/2023 12:00:00 am,40.784513724441567,0,-0.37353443029157507,0.52088652667554203,0,0,0,0,0.74438812989383207,0,0,0,0,0,0
9/03/2023 12:00:00 am,40.956052091080792,0,-0.36891920719913252,0.5404575738383568,0,0,0,0,0.71021052980687915,0,0,0,0,0,0
10/03/2023 12:00:00 am,41.20907753050497,0,-0.42320869839562647,0.67623413781980679,0,0,0,0,0.68303687929391332,0,0,0,0,0,0
11/03/2023 12:00:00 am,41.45601078651741,0,-0.34005083853116336,0.58698409454360323,0,0,0,0,0.66608566719971696,0,0,0,0,0,0
12/03/2023 12:00:00 am,41.668111141236558,0,-0.27448496379606535,0.48658531851520964,0,0,0,0,0.6222508283726772,0,0,0,0,0,0
13/03/2023 12:00:00 am,41.908461162817062,0,-0.26593401080946411,0.50628403238997344,0,0,0,0,0.59272867398095241,0,0,0,0,0,0
14/03/2023 12:00:00 am,42.098530929223543,0,-0.19190865352723918,0.38197841993371956,0,0,0,0,0.58467565162766488,0,0,0,0,0,0
15/03/2023 12:00:00 am,42.296095740403118,0,-0.17958316457056078,0.37714797575013131,0,0,0,0,0.55246211710272475,0,0,0,0,0,0
16/03/2023 12:00:00 am,42.521857673778072,0,-0.17667136958024621,0.40243330295520485,0,0,0,0,0.5254055089801547,0,0,0,0,0,0
17/03/2023 12:00:00 am,42.839915526429827,0,-0.17826246209975949,0.49632031475151778,0,0,0,0,0.57489962708011799,0,0,0,0,0,0
