Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover,NDemand,StoverNconc,ProductNconc
4/08/2023 12:00:00 am,0,0.06669794958409625,0,0.666349038997754,0,124.41,56.550000000000004,0,0.90000000000000002,0,0,0.0031397174254318427,124.41,0.0050000000000000001,0.0050000000000000001
5/08/2023 12:00:00 am,47.022337477819597,0,-3.6821147831194891,0.70445226093908209,0,0,0,0,0.94848484848484838,0,0,0,0,0,0
6/08/2023 12:00:00 am,43.501047573044289,0,-3.5168641293555782,0.70604739448789333,0,0,0,0.71047316990762754,1,2.8366666666666589,0,0,0,0,0
7/08/2023 12:00:00 am,40.302854031258036,0,-3.3943850268632465,0.70669430280626588,0,0,0,0.51050281772926909,1,2.2000000000000028,0,0,0,0,0
8/08/2023 12:00:00 am,36.533711109430101,0,-3.3048938981672382,0.71578984517389543,0,0,0,1.1800388688345922,1,5.6099999999999994,0,0,0,0,0
9/08/2023 12:00:00 am,32.987915387217136,0,-3.1814769680680097,0.71448604239700464,0,0,0,1.0788047965419603,1,5.6799999999999926,0,0,0,0,0
10/08/2023 12:00:00 am,29.937143822892352,0,-3.0047069119962089,0.695106453832122,0,0,0,0.74117110616069803,1,4.2999999999999972,0,0,0,0,0
11/08/2023 12:00:00 am,26.788499320866858,0,-2.8434742770904471,0.67731828197541388,0,0,0,0.98248850691045997,1,6.3700000000000045,0,0,0,0,0
12/08/2023 12:00:00 am,24.014171250908163,0,-2.8143143962345398,0.70088542718720404,0,0,0,0.66089910091135762,1,4.7800000000000011,0,0,0,0,0
13/08/2023 12:00:00 am,21.788089794578358,0,-2.7543038144042846,0.71513775870615193,0,0,0,0.18691540063167186,1,1.4900000000000091,0,0,0,0,0
14/08/2023 12:00:00 am,19.568002664611559,0,-2.6411235028867424,0.71058351537842246,0,0,0,0.2895471424584804,1,2.5700000000000074,0,0,0,0,0
15/08/2023 12:00:00 am,17.544048444784739,0,-2.539660096110957,0.70863724539360284,0,0,0,0.19293136910946579,1,1.9099999999999966,0,0,0,0,0
16/08/2023 12:00:00 am,15.597198092834445,0,-2.4089873588626247,0.69382629494589021,0,0,0,0.23168928803355879,1,2.5799999999999983,0,0,0,0,0
17/08/2023 12:00:00 am,13.745912802030265,0,-2.2551890080518504,0.66665892317253939,0,0,0,0.26275520592486884,1,3.3199999999999932,0,0,0,0,0
18/08/2023 12:00:00 am,11.704968680281109,0,-2.2269557274846008,0.68808382291538039,0,0,0,0.50207221717993689,1,7.4500000000000028,0,0,0,0,0
19/08/2023 12:00:00 am,9.6738473235569007,0,-2.1939190955583285,0.70863724539360284,0,0,0,0.54583950655948321,1,9.7999999999999972,0,0,0,0,0
20/08/2023 12:00:00 am,8.0232946755430756,0,-2.0574843121902759,0.68363807842601498,0,0,0,0.2767064142495626,1,5.9899999999999949,0,0,0,0,0
21/08/2023 12:00:00 am,6.8233864052008979,0,-1.7431684572438233,0.69254761067604131,0,0,0,0.14928742377439527,1,3.7999999999999972,0,0,0,0,0
22/08/2023 12:00:00 am,5.9962735212730065,0,-1.5064047301189003,0.70863724539360284,0,0,0,0.029345399202593461,1,0.84999999999999432,0,0,0,0,0
23/08/2023 12:00:00 am,5.3187145214455969,0,-1.3387889436439666,0.69767119694682533,0,0,0,0.036441253130268539,1,1.1900000000000119,0,0,0,0,0
24/08/2023 12:00:00 am,4.7248845071614056,0,-1.2025081632782975,0.69382629494589021,0,0,0,0.085148145951784354,1,3.1299999999999955,0,0,0,0,0
25/08/2023 12:00:00 am,4.2836171732299455,0,-1.0876136454476082,0.71318372007663522,0,0,0,0.066837408560487685,1,2.7099999999999937,0,0,0,0,0
26/08/2023 12:00:00 am,3.9116088676517613,0,-1.0047589677974311,0.74017766575721067,0,0,0,0.10742700353796328,1,4.769999999999996,0,0,0,0,0
27/08/2023 12:00:00 am,3.6481912465846507,0,-0.9326324543768918,0.75155340423269756,0,0,0,0.082338570922916646,1,3.9200000000000017,0,0,0,0,0
28/08/2023 12:00:00 am,3.4656683561112778,0,-0.87674320542523287,0.73552478054151338,0,0,0,0.041304465589653644,1,2.0700000000000074,0,0,0,0,0
29/08/2023 12:00:00 am,3.3380010088896994,0,-0.83642213159117951,0.71644230184461966,0,0,0,0.007687517475018538,1,0.39999999999999147,0,0,0,0,0
30/08/2023 12:00:00 am,3.1524510400217731,0,-0.81193525934197153,0.72167528782015755,0,0,0,0.095289997346112681,1,5.25,0,0,0,0,0
31/08/2023 12:00:00 am,3.0212764968785533,0,-0.7769326954014748,0.7322124369856009,0,0,0,0.086454284727345981,1,4.9699999999999989,0,0,0,0,0
1/09/2023 12:00:00 am,2.9969875551828595,0,-0.74924688879571488,0.72495794710002071,0,6.414857911524261,2.9816501170720713,0,0.98781818181818182,0,0,0.0083960189023708151,6.414857911524261,0.059427294447391796,0.059427294447391796
2/09/2023 12:00:00 am,2.9838893745045096,0.034932575158173051,-0.71103976846795447,0.73287416294777774,0,6.449790486682434,3.2368759876140474,0,0.98772848375026112,0,0,0.010551230400285092,6.9686042518708327,0.058869859276323752,0.058869859276323752
3/09/2023 12:00:00 am,2.9787209818579417,0.057360348288233332,-0.68731989717625219,0.73951185281791776,0,6.507150834970667,3.516943318633702,0,0.97964643234859361,0,0,0.013276567073926552,7.5765468341196058,0.058328379437646745,0.058328379437646745
